date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,log_return
2024-04-22 00:00:00-04:00,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400,0.0,0.0,AAPL,0.005078038599850041
2024-04-23 00:00:00-04:00,164.57291251221173,166.26492000363532,164.14492548116624,166.11561584472656,49537800,0.0,0.0,AAPL,0.00637129979607107
2024-04-24 00:00:00-04:00,165.7573215689687,168.50436038665487,165.4288858023208,168.22567749023438,48251800,0.0,0.0,AAPL,0.01262236943400722
2024-04-25 00:00:00-04:00,168.73325927633826,169.80818542681567,167.35973999732644,169.09156799316406,50558300,0.0,0.0,AAPL,0.005133994282498287
2024-04-26 00:00:00-04:00,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,0.0,0.0,AAPL,-0.0034788325413514466
2024-04-29 00:00:00-04:00,172.555222179483,175.20272483761752,172.28650201133237,172.6846160888672,68169400,0.0,0.0,AAPL,0.02450534427744162
2024-04-30 00:00:00-04:00,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800,0.0,0.0,AAPL,-0.018439887471529474
2024-05-01 00:00:00-04:00,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,0.0,0.0,AAPL,-0.006065456805912163
2024-05-02 00:00:00-04:00,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900,0.0,0.0,AAPL,0.021792660573253887
2024-05-03 00:00:00-04:00,185.77280978325868,186.12117099096088,181.80157098826203,182.5181884765625,163224100,0.0,0.0,AAPL,0.05809561227485228
2024-05-06 00:00:00-04:00,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,0.0,0.0,AAPL,-0.009148512164605428
2024-05-07 00:00:00-04:00,182.58783874817743,184.0310211595987,180.46785941606436,181.5427703857422,77305800,0.0,0.0,AAPL,0.003789956674943419
2024-05-08 00:00:00-04:00,181.9906787165348,182.20964601288568,180.59724908638572,181.88119506835935,45057100,0.0,0.0,AAPL,0.0018624241250386568
2024-05-09 00:00:00-04:00,181.7020275403552,183.79216432803477,181.25414542501755,183.7025909423828,48983000,0.0,0.0,AAPL,0.009964396749023288
2024-05-10 00:00:00-04:00,184.280653249985,184.47001925959685,181.51994258592453,182.43685913085935,50759500,0.25,0.0,AAPL,-0.006913960532789398
2024-05-13 00:00:00-04:00,184.8188384959365,186.4732816834413,184.00157793065927,185.6560211181641,72044800,0.0,0.0,AAPL,0.017491476935926856
2024-05-14 00:00:00-04:00,186.8818883882772,187.66925062518712,185.6659738309724,186.8021545410156,52393600,0.0,0.0,AAPL,0.006154446944364424
2024-05-15 00:00:00-04:00,187.2805836100953,190.01139602124525,186.7423838683229,189.0845184326172,70400000,0.0,0.0,AAPL,0.012144042901581427
2024-05-16 00:00:00-04:00,189.83199615864385,190.4598907547877,189.02471179656044,189.2041015625,52845200,0.0,0.0,AAPL,0.0006322322562473619
2024-05-17 00:00:00-04:00,188.875198802712,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0,AAPL,0.0001579754692944226
2024-05-20 00:00:00-04:00,188.6958217839837,191.2771426664072,188.37688635675943,190.40008544921875,44361300,0.0,0.0,AAPL,0.006143260844247993
2024-05-21 00:00:00-04:00,190.4499145429012,192.08442053272117,190.28048580582157,191.7057037353516,42309400,0.0,0.0,AAPL,0.0068338319086096826
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880135,189.63266445026173,190.2605438232422,34648500,0.0,0.0,AAPL,-0.007566986963251082
2024-05-23 00:00:00-04:00,190.3402701697929,190.3602074339564,186.0048504863481,186.25401306152344,51005900,0.0,0.0,AAPL,-0.021283012423840928
2024-05-24 00:00:00-04:00,188.1875250894915,189.9416242186365,187.41012383078692,189.3436279296875,36294600,0.0,0.0,AAPL,0.01645209777636328
2024-05-28 00:00:00-04:00,190.8684893929941,192.3535037829733,188.4665737792376,189.3535919189453,52280100,0.0,0.0,AAPL,5.2622457931315e-05
2024-05-29 00:00:00-04:00,188.97487295416656,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0,AAPL,0.0015777897545477132
2024-05-30 00:00:00-04:00,190.1210227262773,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0,AAPL,0.005241418881180607
2024-05-31 00:00:00-04:00,190.7987489600185,191.92496874276912,189.2738751129784,191.6060333251953,75158300,0.0,0.0,AAPL,0.005006021675533584
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0,AAPL,0.009216151715922397
2024-06-04 00:00:00-04:00,193.98802704232935,194.66575720064256,192.38341934135104,193.69900512695312,47471400,0.0,0.0,AAPL,0.001647928317597334
2024-06-05 00:00:00-04:00,194.7454708275224,196.24044634116564,194.2172473626493,195.21389770507807,54156800,0.0,0.0,AAPL,0.00779043445853689
2024-06-06 00:00:00-04:00,195.03450583879905,195.84179017422775,193.5195930765027,193.82855224609372,41181800,0.0,0.0,AAPL,-0.007121851688091139
2024-06-07 00:00:00-04:00,193.99798178181692,196.28031956711487,193.48969558531903,196.23048400878903,53103900,0.0,0.0,AAPL,0.01231589016026154
2024-06-10 00:00:00-04:00,196.24045118441725,196.6391204558344,191.5063619410421,192.47311401367188,97262100,0.0,0.0,AAPL,-0.019333430664393223
2024-06-11 00:00:00-04:00,193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300,0.0,0.0,AAPL,0.07013139864440102
2024-06-12 00:00:00-04:00,206.67537368785207,219.46239922329931,206.20694681699416,212.35629272460935,198134300,0.0,0.0,AAPL,0.028177614903447373
2024-06-13 00:00:00-04:00,214.0207098376566,216.02397164318225,210.8912282270037,213.5223846435547,97862700,0.0,0.0,AAPL,0.005476183218518502
2024-06-14 00:00:00-04:00,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,0.0,0.0,AAPL,-0.008201964846189333
2024-06-17 00:00:00-04:00,212.65527993528357,218.21659070332572,212.0074632920053,215.94422912597656,93728300,0.0,0.0,AAPL,0.019480467422182922
2024-06-18 00:00:00-04:00,216.86113841241476,217.8976632564161,212.28651711595563,213.5721893310547,79943300,0.0,0.0,AAPL,-0.011045277006011418
2024-06-20 00:00:00-04:00,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,0.0,0.0,AAPL,-0.02174761014444757
2024-06-21 00:00:00-04:00,209.6852627905662,211.1802382889184,206.41625091745036,206.79498291015625,246421400,0.0,0.0,AAPL,-0.010499406953092897
2024-06-24 00:00:00-04:00,207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859372,80727000,0.0,0.0,AAPL,0.003127805755938996
2024-06-25 00:00:00-04:00,208.44942384896885,210.6719651774044,207.91123932751768,208.3697052001953,56713900,0.0,0.0,AAPL,0.004458243284314566
2024-06-26 00:00:00-04:00,210.79155216910212,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0,AAPL,0.019795997859450434
2024-06-27 00:00:00-04:00,213.97086306596705,215.0173489602873,211.6387049296034,213.38284301757807,49772700,0.0,0.0,AAPL,0.003978008754387323
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165476,209.5955543096767,209.9144744873047,82542700,0.0,0.0,AAPL,-0.01638775398823332
2024-07-01 00:00:00-04:00,211.37956216985052,216.78140506529675,211.2101334408119,216.02395629882807,60402900,0.0,0.0,AAPL,0.028689126908457506
2024-07-02 00:00:00-04:00,215.4259709293389,219.64181293490427,214.3795002092306,219.5321807861328,58046200,0.0,0.0,AAPL,0.016109520948014534
2024-07-03 00:00:00-04:00,219.26308073535037,220.80789184570312,218.29632866276663,220.80789184570312,37369800,0.0,0.0,AAPL,0.005794224545898252
2024-07-05 00:00:00-04:00,220.90754038733803,225.6914650307592,220.90754038733803,225.5818328857422,60412400,0.0,0.0,AAPL,0.021389932573596806
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881676,222.50218547217585,227.056884765625,59085900,0.0,0.0,AAPL,0.006517591376598336
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0,AAPL,0.003767724525009537
2024-07-10 00:00:00-04:00,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700,0.0,0.0,AAPL,0.01862897754736954
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495585,225.0137503547776,226.80772399902344,64710600,0.0,0.0,AAPL,-0.023494654134823476
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155516,229.76776123046875,53046500,0.0,0.0,AAPL,0.012966437311274804
2024-07-15 00:00:00-04:00,235.68787221439837,236.43535998230436,232.3092281117703,233.6148376464844,62631300,0.0,0.0,AAPL,0.01660470124116281
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.5517672716992,234.03343200683597,43234300,0.0,0.0,AAPL,0.0017902107173682243
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0,AAPL,-0.02562142314849824
2024-07-18 00:00:00-04:00,229.50863493701104,229.66810263837596,221.52547133243425,223.42906188964844,66034600,0.0,0.0,AAPL,-0.02074858662227469
2024-07-19 00:00:00-04:00,224.06692564873424,226.0402889661169,222.5320756847993,223.55862426757807,49151500,0.0,0.0,AAPL,0.000579713426434432
2024-07-22 00:00:00-04:00,226.24957960487183,227.01700459563804,222.34271224556247,223.20980834960935,48201800,0.0,0.0,AAPL,-0.0015615068719244363
2024-07-23 00:00:00-04:00,223.61844622977043,226.17984506717187,221.9341046141529,224.2563018798828,39960300,0.0,0.0,AAPL,0.004677428812196998
2024-07-24 00:00:00-04:00,223.24967028544492,224.04699357799976,216.40268749627205,217.80795288085935,61777600,0.0,0.0,AAPL,-0.029175878135799176
2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.7614898681641,51391200,0.0,0.0,AAPL,-0.004816100408648413
2024-07-26 00:00:00-04:00,217.9674309680192,218.7547932697213,215.28643906297688,217.22991943359372,41601300,0.0,0.0,AAPL,0.0021587051600417163
2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800,0.0,0.0,AAPL,0.0012837718368001788
2024-07-30 00:00:00-04:00,218.45580119769895,219.5919820328496,215.39607720378967,218.06710815429688,41643800,0.0,0.0,AAPL,0.002562749962702419
2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.8909654212368,221.3361053466797,50036300,0.0,0.0,AAPL,0.014879533898972438
2024-08-01 00:00:00-04:00,223.618417993468,223.72805013234773,216.29304757526307,217.6285552978516,62501000,0.0,0.0,AAPL,-0.016892650123625282
2024-08-02 00:00:00-04:00,218.41590675319648,224.84431334230803,216.98074309833055,219.12353515625,105568600,0.0,0.0,AAPL,0.006845923487471359
2024-08-05 00:00:00-04:00,198.42310739676373,212.7848420736874,195.34346157584417,208.5690155029297,119548600,0.0,0.0,AAPL,-0.04936566217678884
2024-08-06 00:00:00-04:00,204.61231506511243,209.28660752946877,200.39648844230865,206.5358428955078,69660500,0.0,0.0,AAPL,-0.009796025390799098
2024-08-07 00:00:00-04:00,206.2069550428707,212.9243839975228,205.69866882998735,209.1171875,63516400,0.0,0.0,AAPL,0.012420829886868075
2024-08-08 00:00:00-04:00,212.39616246807245,213.48250772924823,208.13050007077933,212.59548950195312,47161100,0.0,0.0,AAPL,0.016496449223864423
2024-08-09 00:00:00-04:00,211.38955402452132,216.05387055494424,211.259984607228,215.51568603515625,42201600,0.0,0.0,AAPL,0.013642446127483387
2024-08-12 00:00:00-04:00,215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100,0.25,0.0,AAPL,0.007104604949250217
2024-08-13 00:00:00-04:00,218.52904142421028,221.4027217224782,218.52904142421028,220.7840881347656,44155300,0.0,0.0,AAPL,0.017046946328814698
2024-08-14 00:00:00-04:00,220.08562480803565,222.54021400164925,219.21752501736543,221.23309326171875,41960600,0.0,0.0,AAPL,0.0020316191328705493
2024-08-15 00:00:00-04:00,224.10676986474732,224.8551228159093,222.27079905335071,224.22650146484372,46414000,0.0,0.0,AAPL,0.013439841891571077
2024-08-16 00:00:00-04:00,223.42826155403992,226.33187474025672,223.15885022096825,225.5535888671875,44340200,0.0,0.0,AAPL,0.005901067130000996
2024-08-19 00:00:00-04:00,225.22429606357244,225.49370737790127,222.55017371179116,225.3939208984375,40687800,0.0,0.0,AAPL,-0.0007081443935918581
2024-08-20 00:00:00-04:00,225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000,0.0,0.0,AAPL,0.00274100057979897
2024-08-21 00:00:00-04:00,226.0225636042008,227.47934890039068,224.55579052395228,225.9028167724609,34765500,0.0,0.0,AAPL,-0.0004857390312865457
2024-08-22 00:00:00-04:00,227.28974628083645,227.8385414771675,223.4082896744648,224.0369110107422,43695300,0.0,0.0,AAPL,-0.008294072930435764
2024-08-23 00:00:00-04:00,225.16444130741013,227.7188169640382,223.8373602369176,226.3418426513672,38677300,0.0,0.0,AAPL,0.010235615003603645
2024-08-26 00:00:00-04:00,226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859372,30602200,0.0,0.0,AAPL,0.0014977110217191272
2024-08-27 00:00:00-04:00,225.5036950185404,228.34744239539063,224.3961320136416,227.52923583984372,35934600,0.0,0.0,AAPL,0.0037345937171613507
2024-08-28 00:00:00-04:00,227.4194670399241,229.35520907583677,225.18438078371824,225.99261474609372,38052200,0.0,0.0,AAPL,-0.006776418696818179
2024-08-29 00:00:00-04:00,229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300,0.0,0.0,AAPL,0.01446506377263764
2024-08-30 00:00:00-04:00,229.6844899472923,229.89402024722435,226.98043458769095,228.49710083007807,52990800,0.0,0.0,AAPL,-0.0034438619759409256
2024-09-03 00:00:00-04:00,228.0480979020216,228.4971066385697,220.68429981162345,222.28079223632807,50190600,0.0,0.0,AAPL,-0.027582109878242066
2024-09-04 00:00:00-04:00,221.17322424578344,221.29295584608855,217.0023958735564,220.3650054931641,43840200,0.0,0.0,AAPL,-0.008656125124099426
2024-09-05 00:00:00-04:00,221.14329437614532,224.9848304496161,221.0335353326016,221.8916473388672,36615400,0.0,0.0,AAPL,0.006903900256663788
2024-09-06 00:00:00-04:00,223.45818364879955,224.74535922490057,219.2873705935476,220.33506774902344,48423000,0.0,0.0,AAPL,-0.0070397647413981395
2024-09-09 00:00:00-04:00,220.3350822772696,220.7840910234286,216.23410730849412,220.4248809814453,67180000,0.0,0.0,AAPL,0.0004075380892645038
2024-09-10 00:00:00-04:00,218.43922835246784,220.9936039050013,216.25403537150672,219.62661743164065,51591000,0.0,0.0,AAPL,-0.003628050027303327
2024-09-11 00:00:00-04:00,220.97367404683663,222.6000841658612,217.41150656335964,222.1710357666016,44587100,0.0,0.0,AAPL,0.011518605628159585
2024-09-12 00:00:00-04:00,222.0113809042872,223.0590781064196,219.33727360197895,222.28079223632807,37498200,0.0,0.0,AAPL,0.0004938959187129404
2024-09-13 00:00:00-04:00,223.0889978371173,223.54797910505988,221.42266715079168,222.0113677978516,36766600,0.0,0.0,AAPL,-0.001212825684259194
2024-09-16 00:00:00-04:00,216.0644583037111,216.7429728995392,213.4502168549942,215.84495544433597,59357400,0.0,0.0,AAPL,-0.028168235783513407
2024-09-17 00:00:00-04:00,215.27619443719672,216.42366284814068,214.0289395447448,216.31390380859372,45519300,0.0,0.0,AAPL,0.0021702600248979615
2024-09-18 00:00:00-04:00,217.0722490372817,222.22092099435915,217.0622612537557,220.20535278320312,59894900,0.0,0.0,AAPL,0.01782992162772445
2024-09-19 00:00:00-04:00,224.49591687958383,229.3153117998868,224.1367068474718,228.3673858642578,66781300,0.0,0.0,AAPL,0.03639514091948372
2024-09-20 00:00:00-04:00,229.46496974860835,232.5781131211396,227.12012443578536,227.6988525390625,318679900,0.0,0.0,AAPL,-0.002931739943646299
2024-09-23 00:00:00-04:00,226.8407407931877,228.94610768522745,225.31410200503296,225.97265625,54146000,0.0,0.0,AAPL,-0.007609931794704858
2024-09-24 00:00:00-04:00,228.147869614878,228.8463445678705,225.2342838755063,226.8706817626953,43556100,0.0,0.0,AAPL,0.003966169376964524
2024-09-25 00:00:00-04:00,224.43603888049125,226.79085685048213,223.52804884217397,225.8728790283203,42308700,0.0,0.0,AAPL,-0.004407812440849207
2024-09-26 00:00:00-04:00,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460935,36636700,0.0,0.0,AAPL,0.005067325209960504
2024-09-27 00:00:00-04:00,227.9582911728241,229.01596089620384,226.80083496693396,227.2897491455078,34026000,0.0,0.0,AAPL,0.001185947439344496
2024-09-30 00:00:00-04:00,229.5348054854851,232.48831176757807,229.1456625683617,232.48831176757807,54541900,0.0,0.0,AAPL,0.022614320302754634
2024-10-01 00:00:00-04:00,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835935,63285000,0.0,0.0,AAPL,-0.029574668367898696
2024-10-02 00:00:00-04:00,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308597,32880600,0.0,0.0,AAPL,0.0025165804994840306
2024-10-03 00:00:00-04:00,224.6455731013804,226.3119038145279,222.82957789090327,225.1744079589844,34044200,0.0,0.0,AAPL,-0.0049066155099942
2024-10-04 00:00:00-04:00,227.39951613756347,227.49930262356304,223.63780617480535,226.30194091796875,37245100,0.0,0.0,AAPL,0.004994880932335283
2024-10-07 00:00:00-04:00,224.0069975750027,225.19438676879489,220.84396072803747,221.2031707763672,39505400,0.0,0.0,AAPL,-0.022788525372771064
2024-10-08 00:00:00-04:00,223.8074274254469,225.4837307412941,222.7597302404025,225.27420043945312,31855700,0.0,0.0,AAPL,0.018236724872879286
2024-10-09 00:00:00-04:00,224.7353864657012,229.24546472466872,224.3362709632568,229.03591918945312,33591100,0.0,0.0,AAPL,0.016560514759523887
2024-10-10 00:00:00-04:00,227.279775108536,228.99599906464636,226.67111410985407,228.53700256347656,28183500,0.0,0.0,AAPL,-0.002180709565511422
2024-10-11 00:00:00-04:00,228.79644988971887,228.9062089337624,226.8407474391105,227.05029296875,31759200,0.0,0.0,AAPL,-0.006526586174226093
2024-10-14 00:00:00-04:00,228.19775690140835,231.22110160659443,228.09798564307096,230.79205322265625,39882100,0.0,0.0,AAPL,0.01634555472672354
2024-10-15 00:00:00-04:00,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882807,64751400,0.0,0.0,AAPL,0.010964327826690986
2024-10-16 00:00:00-04:00,231.09139869260775,231.61024577942743,229.33525401328015,231.27099609375,34082200,0.0,0.0,AAPL,-0.00889126423362769
2024-10-17 00:00:00-04:00,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800,0.0,0.0,AAPL,0.0015950640067374522
2024-10-18 00:00:00-04:00,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500,0.0,0.0,AAPL,0.012201837197696514
2024-10-21 00:00:00-04:00,233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058597,36254500,0.0,0.0,AAPL,0.0062781055310274485
2024-10-22 00:00:00-04:00,233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600,0.0,0.0,AAPL,-0.0026252233019764433
2024-10-23 00:00:00-04:00,233.56595129753524,234.62362105235997,227.25982300232985,230.25323486328125,52287000,0.0,0.0,AAPL,-0.021860225234767886
2024-10-24 00:00:00-04:00,229.4749437774939,230.31311065070705,227.90839952304316,230.06365966796875,31109500,0.0,0.0,AAPL,-0.0008236725972155972
2024-10-25 00:00:00-04:00,229.2354789664412,232.7078323586645,229.0658541264054,230.9018096923828,38802300,0.0,0.0,AAPL,0.003636502097341624
2024-10-28 00:00:00-04:00,232.80762499530724,234.21451699403664,232.03931169048732,232.88743591308597,36087100,0.0,0.0,AAPL,0.00856267527365504
2024-10-29 00:00:00-04:00,232.58810476348472,233.815399347975,231.8098189074392,233.15684509277344,35417200,0.0,0.0,AAPL,0.0011561528407374728
2024-10-30 00:00:00-04:00,232.09917848988175,232.95729049985405,229.04590082483264,229.59469604492188,47070900,0.0,0.0,AAPL,-0.01539581867423149
2024-10-31 00:00:00-04:00,228.83635490362704,229.325284321648,224.8750719925984,225.4138946533203,64370100,0.0,0.0,AAPL,-0.018377319198534164
2024-11-01 00:00:00-04:00,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,AAPL,-0.0133685706627226
2024-11-04 00:00:00-05:00,220.5046966292777,222.3007315284092,219.2275088130919,221.5224456787109,44944500,0.0,0.0,AAPL,-0.004045754223925582
2024-11-05 00:00:00-05:00,221.31291912362707,223.4581915257104,220.65436486265335,222.95928955078125,28111300,0.0,0.0,AAPL,0.006465277482363723
2024-11-06 00:00:00-05:00,222.1211369530596,225.5735453041769,220.7042571772517,222.23089599609372,54561100,0.0,0.0,AAPL,-0.0032722832995640454
2024-11-07 00:00:00-05:00,224.13670611072257,227.37956894750107,224.0768403097807,226.98043823242188,42137700,0.0,0.0,AAPL,0.021146925153982407
2024-11-08 00:00:00-05:00,226.92049995960824,228.4088689967903,226.16134014604208,226.7107391357422,38328800,0.25,0.0,AAPL,-0.0011889106154221152
2024-11-11 00:00:00-05:00,224.7528927426808,225.45212091614076,221.25673663335024,223.98373413085935,42005600,0.0,0.0,AAPL,-0.01210149423394422
2024-11-12 00:00:00-05:00,224.30339000560164,225.34224111445195,223.11469448970428,223.98373413085935,40398300,0.0,0.0,AAPL,0.0
2024-11-13 00:00:00-05:00,223.76397540644064,226.4010754152989,222.5153482196322,224.8727569580078,48566200,0.0,0.0,AAPL,0.003961283872803023
2024-11-14 00:00:00-05:00,224.77287777547028,228.61864039722624,224.7528954725484,227.9693603515625,44923900,0.0,0.0,AAPL,0.01367651789709803
2024-11-15 00:00:00-05:00,226.15134020310103,226.6707733581308,224.023689933323,224.7528839111328,47923700,0.0,0.0,AAPL,-0.014209730591478287
2024-11-18 00:00:00-05:00,225.00261496304853,229.4876892234719,224.9227009955052,227.7695770263672,44686000,0.0,0.0,AAPL,0.013332985939628984
2024-11-19 00:00:00-05:00,226.7307063420897,229.9072217123872,226.4110657200773,228.0292816162109,36211800,0.0,0.0,AAPL,0.0011395580003046447
2024-11-20 00:00:00-05:00,227.80951934283004,229.67746064503265,225.64190448211676,228.7484893798828,35169600,0.0,0.0,AAPL,0.0031490514805055008
2024-11-21 00:00:00-05:00,228.6286329426038,229.907225938216,225.46211628612437,228.2690277099609,42108300,0.0,0.0,AAPL,-0.0020982208685509556
